review_score,delivery_late,total_price
4,0,81.89
3,1,194.11
2,0,165.25
5,0,721.24
4,0,103.55
5,0,151.74
2,0,98.02
3,0,156.33
3,0,185.07
3,0,276.27
5,1,197.02
4,0,475.95
5,0,85.6
3,0,60.02
5,0,35.79
1,0,100.78
1,1,171.87
1,1,41.09
5,0,48.11
1,1,708.48
5,0,140.2
3,0,24.68
5,0,264.54
5,0,46.2
3,0,151.42
5,0,1221.52
5,0,77.89
3,0,272.61
2,0,46.13
1,0,1500.19
3,0,29.79
1,0,39.36
5,0,189.24
5,0,124.52
5,0,29.6
5,0,45.5
4,0,105.28
5,0,169.89
4,0,55.95
4,1,492.21
5,0,168.15
1,0,139.14
5,0,228.41
5,0,102.02
5,0,811.7
5,1,130.27
5,0,258.01
5,0,38.01
4,0,171.12
5,0,152.88
3,0,262.42
5,0,159.46
3,0,44.21
2,0,79.63
5,0,132.08
5,0,35.75
5,0,71.53
5,0,53.42
5,0,105.84
1,0,568.0
5,0,97.34
3,0,74.05
4,0,194.37
5,0,48.59
5,0,159.69
5,0,76.08
3,0,73.17
5,0,137.08
5,0,76.81
5,0,117.37
1,0,143.39
1,1,54.23
5,0,84.62
5,0,58.59
5,0,117.14
2,0,98.79
3,0,57.43
4,0,99.9
4,0,232.72
1,0,105.85
1,1,76.9
5,0,143.32
5,0,101.01
3,0,184.84
5,0,37.38
5,0,222.44
5,0,246.71
5,1,107.78
5,0,100.22
3,0,47.2
4,0,31.11
5,0,133.88
5,0,60.93
5,0,68.6
4,0,169.5
5,0,31.32
5,0,206.36
5,0,38.01
3,0,92.89
5,0,173.05
2,1,138.12
3,0,194.37
5,0,50.5
5,0,54.09
5,0,169.62
5,0,198.2
5,0,98.67
1,0,367.56
5,0,97.79
5,0,37.77
5,0,66.44
5,0,53.05
5,0,81.98
5,0,77.06
1,0,106.17
5,0,170.89
4,0,117.69
5,0,132.13
2,0,89.57
4,0,58.13
5,0,54.44
1,0,172.81
4,0,145.76
5,0,83.33
1,0,66.78
4,0,1642.11
4,0,70.27
3,0,121.9
5,0,55.5
4,0,65.01
1,0,71.58
4,0,20.11
5,0,156.09
4,0,150.86
2,0,64.26
5,0,27.15
5,0,98.22
5,0,283.06
3,0,267.94
4,0,27.38
5,0,44.53
4,0,83.73
5,0,36.05
4,0,88.19
5,0,117.97
1,1,71.14
1,1,88.16
5,0,40.27
5,1,148.47
5,0,79.24
5,0,145.53
5,0,40.42
4,0,304.95
5,0,176.85
4,0,28.41
4,0,63.28
4,0,197.49
5,0,153.01999999999998
3,0,131.47
5,0,165.21
5,0,215.27
5,0,194.32
5,0,93.65
5,0,225.33
5,0,149.0
5,0,150.21
5,0,147.15
5,0,126.24
5,0,100.33
5,0,82.23
5,0,149.28
5,0,286.59
5,0,156.72
5,0,192.98
5,0,79.9
5,0,36.75
5,0,40.27
5,0,55.01
1,1,49.0
5,0,463.15
4,0,270.0
5,0,373.33
1,1,63.88
5,0,101.37
1,0,216.8
4,1,72.25
4,0,54.38
2,0,609.66
5,0,116.66
5,0,84.0
5,0,52.0
5,0,218.04
2,0,120.04
5,0,99.9
5,0,67.46
2,0,37.38
5,0,235.59
5,0,58.1
5,0,87.76
3,1,97.12
4,0,181.55
3,0,133.9
5,0,66.27
5,0,448.3
1,0,155.14
5,0,589.0
1,1,79.24
4,0,97.79
3,1,44.0
5,0,232.86
5,0,313.94
3,0,21.77
5,0,99.94
1,0,32.69
5,0,42.26
1,1,124.54
1,0,232.67
5,0,132.49
4,0,67.79
5,0,100.17
4,0,134.2
5,0,125.47
5,0,393.15
3,0,160.53
5,0,139.06
5,0,114.49
4,0,52.59
3,0,91.08
1,1,673.5
4,0,141.54
5,0,44.0
5,0,155.23
4,0,110.42
5,0,315.73
4,0,143.32
5,0,72.64
4,0,297.91
1,0,106.76
4,0,134.6
5,0,82.65
1,1,107.28
5,0,289.95
1,0,1163.25
5,0,171.3
4,0,42.48
1,0,662.74
1,0,642.62
5,0,142.78
5,0,35.04
5,0,69.7
5,0,78.42
5,0,94.32
3,0,76.76
5,0,178.27
5,0,86.54
5,0,147.15
3,0,50.09
5,0,106.99
4,0,101.93
4,0,42.78
5,0,29.22
5,0,165.8
5,1,31.38
5,0,43.7
4,0,119.48
2,0,251.98
4,0,143.76
5,0,40.27
5,0,30.38
5,0,185.94
5,0,552.85
3,0,76.08
5,0,142.08
5,0,41.72
5,0,421.33
5,0,281.63
4,0,142.44
1,1,153.96
1,1,305.33
5,0,160.58
1,0,129.55
2,0,75.27
5,0,533.82
5,0,267.99
4,0,45.21
5,0,120.24
5,0,85.47
5,0,20.86
4,0,418.36
5,0,42.58
5,0,75.22
5,0,69.22
5,0,38.01
5,0,102.64
5,0,197.38
5,0,112.3
3,0,70.15
5,0,47.52
4,0,103.55
5,0,56.75
5,0,103.26
5,0,61.26
5,0,533.49
5,0,130.01
5,0,91.18
4,0,77.57
5,0,86.3
4,0,85.15
5,0,207.94
4,0,194.61
5,0,156.7
5,0,37.94
5,0,233.93
5,0,36.39
5,0,50.74
5,0,614.77
4,0,48.21
5,0,49.69
3,0,204.49
5,0,149.16
5,0,218.23
4,0,76.42
5,0,418.22
3,1,27.0
3,0,97.44
1,0,114.33
5,0,102.13
1,0,152.58
3,0,199.49
5,0,119.76
2,0,177.16
5,0,441.72
1,0,48.59
5,0,78.04
4,0,119.25
5,0,301.35
3,0,206.53
5,0,319.9
4,0,211.35
5,0,226.57
4,1,35.13
5,0,73.05
5,0,71.73
5,0,82.9
4,0,44.42
1,0,21.77
5,0,90.88
5,0,101.63
5,0,125.42
5,0,302.38
4,0,171.0
4,0,24.01
4,0,53.37
4,0,175.87
1,0,60.42
5,0,30.68
5,0,198.91
5,0,641.82
3,1,48.69
5,0,66.63
5,0,96.94
3,1,29.09
5,0,666.88
5,0,112.92
5,0,44.89
5,0,19.64
1,0,169.73
1,0,1482.24
4,0,122.27
5,0,129.55
5,1,176.2
5,0,35.95
1,0,123.27
5,0,56.22
5,0,48.82
1,0,82.55
4,0,298.32
5,0,339.46
3,0,50.09
4,0,29.22
5,0,133.53
5,0,61.01
5,0,28.07
1,0,110.54
4,0,80.38
5,0,134.72
5,0,76.03
4,0,52.44
3,0,123.27
3,0,25.51
3,0,367.11
5,0,27.14
5,0,173.82
3,0,223.08
4,0,313.5
5,0,157.65
5,0,275.2
4,0,140.56
5,0,492.56
5,0,905.85
1,0,93.78
5,0,200.8
4,0,76.83
4,0,1109.3
2,0,40.27
5,0,39.09
5,0,99.9
5,0,75.36
5,0,239.94
5,0,39.09
5,0,167.81
5,0,137.53
4,0,93.13
5,0,69.54
5,0,114.86
5,0,165.7
5,0,75.16
5,0,101.78
5,1,36.75
3,0,221.79
5,0,209.2
5,0,183.95
5,0,75.33
4,0,506.66
4,0,75.77
2,0,112.4
5,0,206.08
5,0,99.84
5,0,168.66
3,0,132.02
5,0,36.01
5,0,432.4
5,0,44.11
5,1,828.32
1,1,594.69
1,0,119.2
4,0,37.37
5,0,34.51
5,0,54.74
4,0,333.36
5,0,125.98
5,0,66.06
3,0,104.46
1,0,58.59
5,0,108.21
5,0,112.03
5,0,30.69
3,0,138.97
5,0,711.07
5,0,262.24
5,1,248.94
1,0,536.52
5,0,44.19
1,0,319.11
5,0,136.91
5,0,49.29
1,0,117.42
5,0,298.2
1,0,158.3
5,0,91.69
5,0,62.25
1,0,245.86
3,0,145.29
5,0,42.51
1,1,397.03
5,0,145.97
5,0,48.98
5,0,73.34
2,0,48.24
4,0,520.89
5,0,953.82
4,0,53.0
5,0,28.73
5,0,541.08
5,1,49.94
5,0,76.78
5,1,33.1
5,0,115.42
5,0,169.7
3,0,199.51
5,0,226.7
4,0,102.03
1,0,267.78
1,0,216.09
5,0,476.52
2,1,296.81
5,0,92.57
5,0,57.68
5,0,40.11
5,0,88.09
1,0,214.36
4,0,64.8
5,0,31.77
5,0,176.3
2,0,109.5
5,0,166.8
5,0,48.13
4,0,67.5
5,0,643.16
5,0,197.47
5,0,218.01
5,0,65.39
5,0,335.0
5,0,27.39
5,0,271.27
5,0,63.05
5,0,154.89
5,0,124.42
5,0,660.38
5,0,111.02
4,0,94.65
5,0,206.08
5,0,65.09
5,0,220.04
5,0,254.7
5,0,186.84
5,0,28.77
3,0,66.01
5,0,97.32
5,0,103.25
5,0,74.51
5,0,94.61
5,0,67.25
5,0,85.23
5,0,105.2
4,0,46.69
5,0,23.68
5,0,187.79
4,0,40.11
5,0,61.64
5,0,78.47
5,0,110.02
4,0,84.82
3,0,63.38
4,0,57.16
5,1,55.28
5,0,99.74
4,0,105.74
1,0,259.92
5,0,158.21
1,0,51.84
3,0,58.74
5,0,138.89
5,0,74.17
5,0,91.23
4,0,75.68
4,0,522.14
1,0,158.51
1,0,366.52
4,0,69.38
3,1,108.84
5,0,63.1
4,1,57.43
1,0,72.18
4,1,70.91
4,0,71.7
5,0,227.05
4,0,163.02
4,0,87.56
4,0,66.01
5,0,227.62
4,0,83.68
3,0,128.55
5,0,99.9
5,0,105.29
4,0,99.35
5,0,327.76
5,0,93.21
5,0,54.1
5,0,75.53
5,0,57.97
5,0,256.11
5,0,44.01
5,0,346.74
5,0,19.71
5,0,155.14
5,0,37.69
5,0,133.68
5,0,66.17
5,0,43.1
1,0,232.24
3,0,119.88
1,1,128.26
1,1,16.84
5,0,103.25
1,0,101.96
3,0,88.08
5,0,114.73
5,0,44.26
5,0,157.24
3,0,210.55
5,0,64.82
5,0,40.95
2,0,100.82
5,0,73.94
5,0,135.63
5,0,133.98
5,0,563.28
4,0,33.69
5,0,50.98
5,0,21.77
1,0,170.28
5,0,356.06
3,0,208.07
3,1,125.78
5,0,598.25
5,0,189.37
5,0,45.86
5,1,242.98
5,0,118.03
5,0,91.1
5,0,177.44
5,0,560.65
5,0,43.89
5,0,31.22
3,0,136.08
1,0,110.6
5,0,138.54
1,0,123.18
5,0,83.41
4,0,94.56
5,0,40.78
5,0,99.43
5,0,119.68
5,0,211.94
5,0,141.97
3,0,77.51
5,0,57.59
5,0,47.51
1,1,419.84
1,1,109.38
4,0,573.85
3,0,98.15
4,1,37.27
5,0,63.97
5,0,162.44
5,0,1659.84
5,0,88.87
2,0,133.05
4,0,100.68
5,0,98.22
4,0,205.92
1,0,166.68
5,0,35.77
5,0,141.32
5,0,112.39
1,1,35.69
5,1,154.83
5,0,108.29
5,0,128.59
5,0,117.85
1,0,58.28
5,0,40.68
1,0,198.93
5,0,258.06
5,0,131.78
4,0,183.62
5,0,80.25
5,0,102.64
5,0,119.74
5,0,105.83
1,0,101.27
1,0,741.18
5,0,404.88
5,0,65.87
5,0,289.61
5,0,30.23
1,0,31.51
5,0,69.33
5,0,400.9
5,0,148.34
4,0,56.6
5,0,162.85
4,0,78.47
5,0,88.73
5,0,72.56
4,0,111.08
5,0,126.9
5,0,92.99
5,0,85.24
5,0,215.74
3,1,125.42
5,0,53.0
1,0,165.94
5,0,168.71
5,0,155.29
4,0,322.89
5,0,40.11
5,0,374.07
4,0,37.7
5,0,117.8
4,0,108.0
3,0,288.93
5,0,78.52
1,0,658.29
1,0,83.73
3,0,160.17
5,0,148.23
5,0,99.11
5,0,98.3
5,0,407.48
5,0,21.04
3,0,55.09
5,0,183.8
1,1,79.05
5,0,48.28
5,0,56.6
4,0,143.15
5,0,58.19
4,0,150.96
5,0,107.01
1,1,168.23
4,0,72.14
1,0,33.72
5,0,443.57
5,0,177.86
3,0,71.14
5,0,68.89
5,0,157.21
5,0,19.36
4,0,295.7
5,0,173.13
4,0,35.69
5,0,43.59
5,0,281.0
5,0,384.7
5,0,116.85
1,0,668.19
5,0,252.09
4,0,44.64
5,0,141.97
5,0,259.56
5,0,127.92
5,0,212.5
4,0,97.65
5,0,67.68
5,0,119.48
4,0,319.57
5,0,84.59
5,0,35.0
3,0,146.3
2,0,37.77
5,0,113.14
4,0,99.9
5,0,91.97
1,0,76.76
5,0,49.22
3,0,128.64
5,0,49.12
4,0,125.43
3,0,102.03
4,0,130.69
5,0,42.1
5,0,1014.75
1,0,70.0
1,0,191.14
5,0,117.86
5,0,207.26
4,0,349.95
4,0,184.62
5,0,146.27
5,0,711.0699999999999
5,0,87.73
4,0,133.28
5,0,52.29
5,0,101.64
5,0,355.98
4,0,164.7
5,0,109.93
5,0,127.92
5,0,61.59
4,0,38.33
3,0,162.65
5,0,51.1
4,0,69.92
4,0,86.15
4,0,24.37
4,0,98.22
5,0,128.64
4,0,89.32
4,0,157.3
5,0,47.84
5,0,175.9
4,0,71.89
5,0,33.1
5,0,83.41
4,0,21.04
4,0,138.09
5,0,59.68
5,0,175.66
5,0,39.03
5,0,31.7
5,0,104.27
5,0,166.35
3,0,123.82
5,0,241.15
5,0,111.89
4,0,317.9
5,0,72.43
3,1,44.09
4,0,57.23
5,0,63.88
1,0,205.68
4,0,207.22
2,0,274.71
4,0,49.35
5,0,109.18
4,0,125.61
4,1,118.35
5,0,213.14
5,0,67.82
5,0,55.6
5,0,32.33
5,1,117.54
5,0,60.47
5,0,87.96
3,0,69.94
5,0,371.13
5,0,142.92
5,0,103.37
5,0,68.02
5,0,91.05
1,0,46.82
1,0,147.86
5,0,43.17
4,0,108.0
5,0,167.13
1,0,197.37
1,0,94.3
5,0,64.0
4,0,57.75
1,0,100.83
5,0,90.63
3,0,44.11
3,0,161.77
1,1,28.88
4,0,84.05
5,0,63.59
5,1,52.25
4,0,52.73
2,0,116.79
5,0,97.39
4,0,104.34
5,0,58.28
5,0,25.0
3,0,183.84
5,0,172.97
5,0,57.51
5,0,305.0
5,0,3155.82
4,0,378.5
5,0,184.0
1,0,210.56
1,0,91.89
4,0,260.99
5,0,74.29
1,0,65.0
4,0,48.21
5,0,180.47
5,0,566.09
5,0,96.54
3,0,145.52
5,0,135.62
4,0,103.75
1,0,534.36
5,0,95.7
1,0,426.84
5,0,43.56
3,0,103.79
4,0,65.0
5,0,171.84
5,0,41.69
5,0,193.96
5,0,23.35
4,0,125.0
5,0,255.76
5,0,69.64
4,0,805.95
5,0,63.2
5,0,323.93
5,1,297.76
4,0,188.06
3,0,302.55
1,1,196.11
5,0,395.46
5,0,220.28
5,0,224.31
5,0,210.28
5,0,25.5
1,0,106.76
5,0,112.73
1,0,105.33
3,0,554.1
4,0,165.78
5,0,210.09
5,0,122.66
2,0,256.08
5,0,245.24
4,0,87.32
5,0,114.9
1,0,66.32
5,0,173.88
5,0,115.0
4,0,98.14
5,0,161.67
4,0,36.73
5,0,78.11
5,0,74.16
3,1,50.79
5,0,64.18
5,0,50.8
4,0,295.56
1,0,88.92
1,1,164.98
5,0,72.05
4,1,81.68
5,0,240.0
5,0,452.28
4,0,1024.2
5,0,55.52
5,0,23.47
3,0,97.42
5,0,81.6
5,0,2213.22
2,0,221.92
5,0,33.68
5,0,77.57
4,0,38.8
5,0,546.45
4,0,67.01
5,0,1761.64
5,0,300.08
4,0,24.68
5,0,310.28
5,0,217.54
4,0,126.78
4,0,96.02
5,0,1250.81
5,0,318.19
5,0,38.71
1,0,2234.66
5,0,50.26
5,0,39.04
4,0,738.57
5,0,134.83
4,1,163.5
4,0,103.04
5,0,238.15
4,0,78.76
5,0,99.33
5,0,45.78
5,1,220.19
5,0,42.63
5,0,101.03
5,0,38.01
1,0,168.2
2,0,372.84
5,0,84.7
5,0,131.73
4,0,151.83
5,0,51.75
5,0,206.07
5,0,90.44
5,0,209.21
4,0,266.4
4,0,1121.01
3,0,69.45
5,0,68.94
5,0,159.03
5,0,125.2
4,0,35.1
5,0,91.89
5,0,108.83
5,0,70.53
5,0,75.17
5,0,58.89
5,0,39.13
5,0,373.5
5,0,214.08
5,0,57.73
5,0,135.71
5,0,195.92
5,0,115.37
5,0,570.98
5,0,146.84
1,0,245.35
5,0,620.56
4,0,78.2
5,0,325.33
4,0,266.62
5,0,238.56
3,0,237.46
3,1,224.4
4,0,126.13
5,0,217.55
5,0,351.54
1,1,200.04
1,0,460.47
5,0,59.0
1,0,694.04
5,0,83.73
5,0,227.38
5,0,68.13
5,0,46.52
1,0,126.57
2,0,128.45
5,0,245.35
5,0,39.59
5,0,180.6
5,0,44.09
1,0,108.2
5,0,73.15
5,0,54.72
1,0,395.17
5,0,118.47
3,0,80.56
4,0,218.16
1,1,107.78
5,0,246.36
5,0,65.24
1,0,150.89
3,0,105.37
5,0,46.0
5,0,171.13
5,0,146.4
3,0,355.38
5,0,32.38
5,0,67.83
5,0,451.94
5,1,65.6
5,0,225.46
5,0,36.69
5,0,103.86
1,1,73.15
5,0,769.96
5,0,142.4
5,0,91.23
4,0,54.74
5,0,79.08
3,0,506.39
4,0,32.38
5,0,96.48
4,0,116.07
1,0,158.36
5,0,141.53
4,0,208.72
3,0,97.58
4,0,53.5
3,0,178.59
4,0,69.64
5,0,57.38
2,0,351.18
4,0,83.95
1,0,86.44
1,0,179.85000000000002
1,0,227.96
4,0,159.86
5,0,192.36
5,0,48.36
3,0,199.44
5,0,157.22
5,0,169.32
4,0,125.32
1,1,492.36
5,0,26.45
5,0,90.0
5,0,50.1
3,0,70.06
5,0,51.84
1,0,160.65
5,1,54.62
3,0,54.6
5,0,152.27
5,0,49.14
5,0,31.75
5,0,88.49
1,0,188.86
4,0,99.22
5,0,89.63
5,0,634.91
4,0,127.69
5,0,121.68
4,0,165.9
5,0,55.96
5,0,99.9
1,0,66.82
4,0,66.72
1,1,308.95
4,0,289.89
5,0,122.88
5,0,262.1
1,0,208.99
5,0,77.57
3,0,54.05
1,0,54.37
5,0,87.05
4,0,213.31
1,1,266.25
5,0,187.37
1,0,147.74
4,1,97.68
2,0,391.66
5,0,81.23
3,0,200.24
5,0,50.15
5,0,34.69
5,0,21.77
4,0,223.32
1,1,198.08
4,0,242.8
3,1,165.0
1,0,854.33
1,1,151.7
5,0,163.65
5,0,107.8
4,0,87.73
1,0,276.34
4,0,119.43
5,0,88.49
5,0,259.84
5,0,217.76
5,0,77.57
3,0,192.37
1,1,86.25
4,0,119.25
4,0,131.12
1,0,133.98
5,0,83.22
5,0,62.68
5,0,606.57
5,0,373.55
5,0,49.51
5,0,49.79
5,0,127.42
1,1,402.56
5,0,276.49
4,0,265.41
5,0,132.17
5,0,35.17
1,0,165.83999999999995
5,0,65.01
5,0,89.3
5,0,60.07
3,0,45.15
4,0,647.54
1,0,227.74
1,0,32.77
4,0,74.0
5,0,23.29
5,0,153.01999999999998
5,0,380.97
5,0,22.98
5,0,278.54
5,1,154.86
1,0,370.51
1,0,79.56
3,0,74.74
1,0,141.74
3,1,957.6
3,0,115.15
1,1,390.9
1,0,436.4
3,0,137.12
5,0,135.66
4,0,55.09
5,0,172.18
5,0,124.67
1,0,70.04
5,0,83.69
5,0,308.81
5,0,35.77
1,1,49.39
5,0,388.36
5,0,56.45
5,0,167.24
4,0,65.2
4,0,276.5
5,0,54.32
5,0,85.56
5,0,378.57
1,1,227.73
4,0,350.41
5,0,397.41
5,0,53.36
1,0,166.4
5,0,171.0
4,0,30.78
5,0,85.15
5,0,36.39
5,0,212.03
4,0,53.62
4,0,114.77
5,0,43.09
5,0,121.09
5,0,97.65
5,0,75.9
1,1,169.16
4,0,34.69
5,0,27.39
5,0,17.35
5,0,301.38
5,0,63.16
5,0,99.7
5,0,30.22
3,0,99.34
5,0,56.37
5,1,117.27
3,0,340.13
3,0,40.0
3,1,68.5
3,0,155.64
3,0,72.99
1,0,1024.4
5,0,104.79
5,0,95.76
5,0,1317.9
5,0,188.6
4,0,179.01
1,0,91.42
5,0,330.69
3,0,66.1
5,0,386.33
5,0,63.22
5,0,187.35
3,0,163.32
5,0,103.14
5,0,135.77
1,0,33.72
5,0,96.01
5,0,28.73
5,0,103.32
5,0,133.25
4,0,114.37
1,0,299.79
1,1,93.86
4,0,46.0
3,0,289.32
4,0,170.3
3,0,33.08
4,0,169.09
5,0,272.67
5,0,39.75
5,0,139.99
2,0,47.68
5,0,356.1
5,0,45.25
5,0,134.63
1,0,442.87
1,0,141.94
5,0,499.52
3,0,112.1
3,0,227.12
4,0,37.82
5,0,101.0
2,0,62.78
4,0,117.62
4,0,106.58
5,0,35.0
5,0,141.63
5,0,55.96
3,0,453.13
5,0,197.14
1,0,60.44
5,0,361.17
3,1,175.78
4,0,189.39
4,1,91.8
5,0,202.76
5,0,394.38
5,0,918.16
3,0,134.83
3,0,154.58
4,0,67.46
5,0,102.28
4,0,55.96
5,0,169.37
5,0,180.26
4,0,456.33
5,0,50.53
5,0,46.23
5,0,55.54
5,0,143.26
2,0,116.46
5,0,108.68
5,0,31.58
4,0,51.92
5,0,244.15
5,0,139.94
5,0,88.26
5,0,964.76
4,0,143.86
1,0,41.32
5,1,100.23
5,0,44.31
1,1,195.43
2,0,486.45
4,0,89.53
4,1,66.67
3,0,106.87
4,0,148.7
5,0,35.09
5,0,213.19
5,1,35.22
1,0,544.92
5,0,66.48
5,0,119.25
5,0,45.45
5,0,94.87
5,0,296.2
3,0,41.75
1,1,188.4
5,0,33.47
1,0,189.76
3,0,118.48
5,0,336.38
5,0,561.53
5,0,48.05
1,0,247.32
5,0,65.71
4,0,28.64
5,0,45.09
2,0,224.87
1,0,88.49
2,1,125.18
4,0,48.3
3,0,26.77
5,0,117.95
5,0,45.01
5,0,47.44
5,0,158.92
4,1,256.43
5,0,172.62
3,0,203.71
5,0,206.99
1,1,28.41
4,0,41.39
4,0,47.68
1,0,81.48
5,0,132.05
5,0,297.15
1,0,147.39
5,0,82.8
2,0,40.85
3,1,62.0
4,0,326.1
5,0,52.46
4,0,112.96
5,0,59.85
5,0,279.57
5,0,82.33
5,0,215.14
3,1,69.59
5,0,52.01
3,0,615.01
5,0,183.03
5,0,22.19
1,0,122.57
4,0,71.92
3,1,53.11
5,0,63.51
1,0,51.68
4,0,257.45
5,0,66.78
5,0,210.6
1,0,479.86
5,0,187.47
4,0,26.71
2,0,178.64
4,0,71.61
4,0,276.47
5,0,86.15
5,1,425.24
5,0,62.69
3,0,98.27
3,0,87.7
5,0,99.09
5,0,167.52
4,0,171.27
5,0,68.32
4,0,270.02
1,0,53.05
5,0,177.87
4,0,86.15
1,0,108.2
1,0,52.18
5,0,105.71
5,0,456.85
1,0,52.78
4,0,127.15
5,0,103.76
4,0,141.96
5,0,287.77
5,0,82.7
5,0,327.17
3,0,67.56
4,0,173.09
4,0,171.22
5,0,234.19
4,0,47.58
5,0,98.73
5,0,234.75
5,0,285.39
5,0,117.22
3,0,217.45
5,0,574.51
5,0,118.17
5,0,50.23
4,0,59.3
4,0,250.04
5,0,165.8
5,0,72.67999999999999
4,0,322.8
5,0,277.48
1,0,1014.02
5,0,328.5
1,1,48.75
4,0,162.24
4,0,123.01
4,0,211.87
4,0,64.34
1,1,280.91
3,0,221.05
5,1,35.85
4,0,135.59
5,0,32.38
1,1,87.76
5,0,32.38
1,0,190.45
5,0,35.0
5,0,193.02
5,0,29.42
5,0,94.43
4,0,41.84
5,0,144.54
1,0,48.41
5,0,195.89
5,1,238.07
5,0,106.89
5,0,216.14
5,0,215.14
5,0,92.8
5,0,148.19
4,0,92.5
1,0,49.52
5,0,44.83
5,0,472.02
5,0,500.13
5,0,66.66
5,0,115.15
5,0,144.01
4,0,273.54
4,0,53.2
5,0,85.6
4,0,57.5
1,1,157.36
4,0,372.0
4,0,348.07
2,0,110.0
5,0,69.83
1,1,84.34
1,0,145.14
5,0,50.01
5,0,102.18
5,0,58.62
5,0,29.42
4,0,575.91
5,0,421.47
5,0,72.57
5,0,137.18
4,0,271.03
5,0,40.21
5,0,43.28
5,0,111.82
5,0,48.23
3,0,26.09
5,0,28.39
2,0,121.27
5,0,125.12
1,0,52.22
5,0,143.73
5,0,59.59
4,0,236.5
5,0,53.7
1,0,151.6
5,0,85.24
5,0,90.73
3,0,37.77
4,0,162.28
3,0,1988.55
5,0,77.57
4,0,110.1
1,0,166.46
5,0,56.01
3,0,74.29
5,0,42.0
5,0,78.64
3,0,55.61
3,0,72.18
5,0,343.54
5,0,70.12
5,0,77.89
5,1,91.5
4,0,57.23
3,0,84.79
2,0,340.13
4,0,63.54
5,0,38.72
5,0,131.46
4,0,62.33
5,0,721.14
5,0,593.77
5,0,80.95
5,0,37.23
5,0,36.95
5,1,94.71
5,0,56.37
5,1,44.69
4,1,54.47
4,0,37.24
5,0,150.89
3,1,108.76
5,0,54.09
5,0,64.6
4,0,123.69
4,0,131.76
1,0,671.85
4,0,121.4
5,0,986.69
4,0,134.94
4,0,141.7
1,0,138.15
1,0,37.28
1,1,27.19
5,0,73.34
5,0,294.75
3,0,221.98
5,0,70.03
5,0,762.4
5,0,108.46
3,0,196.14
5,0,271.18
5,0,76.78
5,0,1367.75
4,0,83.26
5,0,143.49
5,0,234.0
4,0,97.61
5,0,204.98
5,0,306.98
5,0,373.22
4,0,30.95
5,0,160.89
5,0,110.71
5,0,160.33
4,1,63.74
5,0,66.78
1,1,90.18
5,0,37.97
5,0,38.68
4,0,399.25
1,0,85.2
5,0,60.09
5,0,72.14
5,0,24.84
5,0,265.49
4,0,223.68
2,0,86.64
4,0,186.82
3,0,40.78
3,0,81.0
5,0,233.88
4,0,186.39
5,0,201.65
5,0,216.14
5,0,75.5
5,0,46.68
5,0,310.37
5,0,148.73
5,0,147.35
5,0,97.79
5,0,120.0
5,0,59.34
2,1,191.68
5,0,166.87
5,0,46.84
2,1,128.07
5,0,26.38
5,0,26.22
5,0,248.38
5,0,27.38
5,0,536.0
5,0,128.05
5,0,209.76
5,0,152.72
5,0,156.93
5,0,117.68
5,0,177.64
5,0,57.06
1,0,157.28
5,0,454.97
3,0,181.76
5,0,46.42
5,0,43.24
5,0,60.0
5,0,160.62
4,0,188.66
1,1,83.71
4,0,36.01
4,0,100.44
5,0,60.6
5,0,72.7
4,0,181.41
5,0,92.5
2,0,191.46
5,1,860.92
5,0,59.96
5,0,140.08
4,0,49.92
5,0,296.61
5,0,66.01
5,0,228.28
3,1,57.09
4,0,71.82
3,0,33.51
5,0,541.08
5,0,115.93
1,0,100.63
5,0,103.86
5,0,42.58
5,0,208.59
5,1,33.34
5,0,72.14
5,0,165.29
4,0,77.56
5,0,553.52
5,0,70.49
1,1,133.58
5,0,141.12
1,0,79.61
5,0,31.69
5,0,60.01
2,0,115.22
4,0,130.52
4,0,219.48
4,0,476.14
5,0,49.22
3,0,122.97
3,0,276.68
3,0,250.89
4,0,47.53
5,0,57.27
1,0,164.28
5,0,119.79
4,0,56.17
2,0,364.57
3,0,139.8
5,0,372.14
5,0,46.29
5,0,194.48
5,0,162.6
5,0,53.05
5,0,194.24
3,0,183.96
5,1,1603.08
5,0,31.77
3,0,333.6
5,0,141.94
4,0,28.79
5,0,84.2
3,0,176.16
4,0,91.66
1,1,52.53
5,0,441.72
5,0,181.05
4,0,310.2
5,0,99.8
5,0,174.86
5,0,80.9
2,0,224.09
5,0,213.56
3,0,56.17
5,0,259.56
5,0,145.73
1,0,1014.02
5,1,72.15
2,0,141.83
5,0,111.28
5,0,65.71
4,0,133.76
5,0,59.09
1,1,239.05
5,0,30.02
5,0,50.45
5,0,50.1
1,0,117.04
5,0,31.58
5,0,117.36
4,0,138.08
4,0,78.35
4,0,135.59
5,0,220.04
4,0,62.47
4,0,63.49
3,0,50.6
4,0,176.71
5,0,67.16
4,0,94.65
5,0,319.11
4,0,232.06
1,1,432.4
3,0,163.85
1,0,215.22
5,0,87.11
5,0,69.24
1,1,127.77
5,0,154.05
3,0,260.34
4,0,40.76
5,0,36.25
5,0,85.14
4,0,152.51
4,0,107.0
5,0,37.41
5,0,284.99
4,0,135.55
5,0,56.6
5,0,367.72
5,0,157.74
5,0,104.22
5,0,130.0
5,0,146.16
5,0,162.3
5,0,54.46
5,0,152.41
5,0,1314.95
5,0,70.76
5,0,78.18
4,0,144.27
5,0,83.23
4,0,177.32
5,0,195.63
1,0,198.41
